FileName,FirstLine,USCAct01,USCAct02,USCAct03,USCAct04,USCAct05,USCAct06,USCAct07,USCAct08,USCAct09,USCAct10,USCAct11,USCAct12,USCAct13,USCAct14,USCAct15,USCAct16,USCAct17,USCAct18,USCAct19,USCAct20,USCAct21,USCAct22,USCAct23,USCAct24,USCAct25,USCAct26
CFR-2022/title-2/CFR-2022-title2-vol1-part52.xml,"1500—UNIFORM ADMINISTRATIVE REQUIREMENTS, COST PRINCIPLES, AND AUDIT REQUIREMENTS FOR FEDERAL AWARDS</HD>",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part46.xml,1326—NONPROCUREMENT DEBARMENT AND SUSPENSION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part91.xml,3513—NONPROCUREMENT DEBARMENT AND SUSPENSION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part85.xml,3256—REQUIREMENTS FOR DRUG-FREE WORKPLACE (FINANCIAL ASSISTANCE)</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part84.xml,"3255—UNIFORM ADMINISTRATIVE REQUIREMENTS, COST PRINCIPLES, AND AUDIT REQUIREMENTS FOR FEDERAL AWARDS</HD>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part90.xml,3485—NONPROCUREMENT DEBARMENT AND SUSPENSION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part47.xml,"1327—UNIFORM ADMINISTRATIVE REQUIREMENTS, COST PRINCIPLES, AND AUDIT REQUIREMENTS FOR FEDERAL AWARDS</HD>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part53.xml,1532—NONPROCUREMENT DEBARMENT AND SUSPENSION</HD>,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part57.xml,1882—REQUIREMENTS FOR DRUG-FREE WORKPLACE (FINANCIAL ASSISTANCE)</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part43.xml,1138—REQUIREMENTS RELATED TO SUBAWARDS: GENERAL AWARD TERMS AND CONDITIONS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part94.xml,5800—NONPROCUREMENT DEBARMENT AND SUSPENSION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part80.xml,3185—NONPROCUREMENT DEBARMENT AND SUSPENSION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part81.xml,3186—REQUIREMENTS FOR DRUG-FREE WORKPLACE (FINANCIAL ASSISTANCE)</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part95.xml,"5900—UNIFORM ADMINISTRATIVE REQUIREMENTS, COST PRINCIPLES, AND AUDIT REQUIREMENTS FOR FEDERAL AWARDS</HD>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part42.xml,1136—OTHER ADMINISTRATIVE REQUIREMENTS: GENERAL AWARD TERMS AND CONDITIONS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part56.xml,1880—NONPROCUREMENT DEBARMENT AND SUSPENSION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part40.xml,1132—RECIPIENT PROCUREMENT PROCEDURES: GENERAL AWARD TERMS AND CONDITIONS</HD>,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part54.xml,1536—REQUIREMENTS FOR DRUG-FREE WORKPLACE (FINANCIAL ASSISTANCE)</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part68.xml,"2500—UNIFORM ADMINISTRATIVE REQUIREMENTS, COST PRINCIPLES, AND AUDIT REQUIREMENTS FOR FEDERAL AWARDS</HD>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part83.xml,3254—NONPROCUREMENT DEBARMENT AND SUSPENSION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part82.xml,"3187—UNIFORM ADMINISTRATIVE REQUIREMENTS, COST PRINCIPLES, AND AUDIT REQUIREMENTS FOR FEDERAL AWARDS</HD>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part69.xml,2520—NONPROCUREMENT DEBARMENT AND SUSPENSION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part55.xml,"1800—UNIFORM ADMINISTRATIVE REQUIREMENTS, COST PRINCIPLES, AND AUDIT REQUIREMENTS FOR FEDERAL AWARDS</HD>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part41.xml,"1134—FINANCIAL, PROGRAMMATIC, AND PROPERTY REPORTING: GENERAL AWARD TERMS AND CONDITIONS</HD>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part26.xml,801—NONPROCUREMENT DEBARMENT AND SUSPENSION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part32.xml,1104—IMPLEMENTATION OF GOVERNMENTWIDE GUIDANCE FOR GRANTS AND COOPERATIVE AGREEMENTS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part4.xml,175—AWARD TERM FOR TRAFFICKING IN PERSONS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part5.xml,"176—AWARD TERMS FOR ASSISTANCE AGREEMENTS THAT INCLUDE FUNDS UNDER THE AMERICAN RECOVERY AND REINVESTMENT ACT OF 2009, PUBLIC LAW 111-5</HD>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part33.xml,1108—DEFINITIONS OF TERMS USED IN SUBCHAPTERS A THROUGH F OF THIS CHAPTER</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part27.xml,"802—UNIFORM ADMINISTRATIVE REQUIREMENTS, COST PRINCIPLES, AND AUDIT REQUIREMENTS FOR FEDERAL AWARDS</HD>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part19.xml,422—RESEARCH INSTITUTIONS CONDUCTING USDA-FUNDED EXTRAMURAL RESEARCH; RESEARCH MISCONDUCTS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part31.xml,"1000—UNIFORM ADMINISTRATIVE REQUIREMENTS, COST PRINCIPLES, AND AUDIT REQUIREMENTS FOR FEDERAL AWARDS</HD>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part25.xml,782—REQUIREMENTS FOR DRUG-FREE WORKPLACE (FINANCIAL ASSISTANCE)</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part7.xml,182—GOVERNMENTWIDE REQUIREMENTS FOR DRUG-FREE WORKPLACE (FINANCIAL ASSISTANCE)</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part6.xml,180—OMB GUIDELINES TO AGENCIES ON GOVERNMENTWIDE DEBARMENT AND SUSPENSION (NONPROCUREMENT)</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part24.xml,780—NONPROCUREMENT DEBARMENT AND SUSPENSION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part30.xml,"910—UNIFORM ADMINISTRATIVE REQUIREMENTS, COST PRINCIPLES, AND AUDIT REQUIREMENTS FOR FEDERAL AWARDS</HD>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part18.xml,421—REQUIREMENTS FOR DRUG-FREE WORKPLACE (FINANCIAL ASSISTANCE)</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part34.xml,1120—AWARD FORMAT FOR DOD GRANTS AND COOPERATIVE AGREEMENTS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part20.xml,"600—THE UNIFORM ADMINISTRATIVE REQUIREMENTS, COST PRINCIPLES, AND AUDIT REQUIREMENTS FOR FEDERAL AWARDS</HD>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part2.xml,25—UNIVERSAL IDENTIFIER AND SYSTEM FOR AWARD MANAGEMENT</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part3.xml,170—REPORTING SUBAWARD AND EXECUTIVE COMPENSATION INFORMATION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part21.xml,601—NONPROCUREMENT DEBARMENT AND SUSPENSION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part35.xml,1122—NATIONAL POLICY REQUIREMENTS: GENERAL AWARD TERMS AND CONDITIONS</HD>,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part23.xml,701—PARTNER VETTING IN USAID ASSISTANCE</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part37.xml,1126—SUBCHAPTER D OVERVIEW</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part1.xml,1—ABOUT TITLE 2 OF THE CODE OF FEDERAL REGULATIONS AND SUBTITLE A</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part0.xml,"<?xml version=""1.0"" encoding=""UTF-8""?>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part36.xml,1125—NONPROCUREMENT DEBARMENT AND SUSPENSION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part22.xml,"700—UNIFORM ADMINISTRATIVE REQUIREMENTS, COST PRINCIPLES, AND AUDIT REQUIREMENTS FOR FEDERAL AWARDS</HD>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part13.xml,"400—UNIFORM ADMINISTRATIVE REQUIREMENTS, COST PRINCIPLES, AND AUDIT REQUIREMENTS FOR FEDERAL AWARDS</HD>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part12.xml,382—REQUIREMENTS FOR DRUG-FREE WORKPLACE (FINANCIAL ASSISTANCE)</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part38.xml,1128—RECIPIENT FINANCIAL AND PROGRAM MANAGEMENT: GENERAL AWARD TERMS AND CONDITIONS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part10.xml,"300—UNIFORM ADMINISTRATIVE REQUIREMENTS, COST PRINCIPLES, AND AUDIT REQUIREMENTS FOR FEDERAL AWARDS</HD>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part11.xml,376—NONPROCUREMENT DEBARMENT AND SUSPENSION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part39.xml,1130—PROPERTY ADMINISTRATION: GENERAL AWARD TERMS AND CONDITIONS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part15.xml,416—GENERAL PROGRAM ADMINISTRATIVE REGULATIONS FOR GRANTS AND COOPERATIVE AGREEMENTS TO STATE AND LOCAL GOVERNMENTS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part29.xml,902—REQUIREMENTS FOR DRUG-FREE WORKPLACE (FINANCIAL ASSISTANCE)</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part28.xml,901—NONPROCUREMENT DEBARMENT AND SUSPENSION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part14.xml,415—GENERAL PROGRAM ADMINISTRATIVE REGULATIONS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part16.xml,417—NONPROCUREMENT DEBARMENT AND SUSPENSION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part8.xml,183—NEVER CONTRACT WITH THE ENEMY</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part9.xml,"200—UNIFORM ADMINISTRATIVE REQUIREMENTS, COST PRINCIPLES, AND AUDIT REQUIREMENTS FOR FEDERAL AWARDS</HD>",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part17.xml,418—NEW RESTRICTIONS ON LOBBYING</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-2022/title-2/CFR-2022-title2-vol1-part58.xml,2000—NONPROCUREMENT DEBARMENT AND SUSPENSION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
